AuthorID,Author,Date,Content,Attachments,Reactions
"489043089579835404","carsten.munk","16/06/2023 3:22 pm","👋 Hey all Cartesi Compute users!

Here's where you can ask any and all questions about Cartesi Compute, the Compute team and the community is more than happy to help!

Also see #compute and #deleted-channel for seeing more detail on Cartesi Compute's development","","cartesiHeart (2),🚀 (2)"
"489043089579835404","carsten.munk","16/06/2023 3:26 pm","@Shaheen and 🤖  maybe for icon?","",""
"489043089579835404","carsten.munk","16/06/2023 3:27 pm","or something more creative that symbolizes computation","",""
"886909209629835264","riseandshaheen","16/06/2023 3:28 pm","I was thinking about this! Toughest task! How about 🧮 ?","",""
"886909209629835264","riseandshaheen","16/06/2023 3:28 pm","Whatever you relate compute with let me know!","",""
"489043089579835404","carsten.munk","16/06/2023 3:30 pm","🧱  maybe since we're a building block","",""
"489043089579835404","carsten.munk","16/06/2023 3:30 pm","(also, i'm danish, so, that's obviously a LEGO 😂 )","","😂 (1)"
"489043089579835404","carsten.munk","16/06/2023 3:33 pm",":bricks : ?","",""
"886909209629835264","riseandshaheen","16/06/2023 3:34 pm","I've to pick from macOS emojis","",""
"489043089579835404","carsten.munk","16/06/2023 3:34 pm","ah fun","",""
"886909209629835264","riseandshaheen","16/06/2023 3:35 pm","It looks different to me! What do you see?","",""
"489043089579835404","carsten.munk","16/06/2023 3:35 pm","","https://cdn.discordapp.com/attachments/1119202450100977695/1119206096612102194/Screenshot_2023-06-16_at_12.05.18.png",""
"489043089579835404","carsten.munk","16/06/2023 3:35 pm","(on macos)","",""
"886909209629835264","riseandshaheen","16/06/2023 3:36 pm","ah same! This is the only block here!","",""
"489043089579835404","carsten.munk","16/06/2023 3:37 pm","📦 maybe ?","",""
"886909209629835264","riseandshaheen","16/06/2023 3:38 pm","iT WORKS!","",""
"489043089579835404","carsten.munk","16/06/2023 3:38 pm","hardest thing in computing: naming things and picking right discord emojis","","😂 (4)"
"886909209629835264","riseandshaheen","16/06/2023 3:39 pm","Let's keep it for now! Later if we have anything better, we edit!","",""
"886909209629835264","riseandshaheen","16/06/2023 3:39 pm","You can repost the intro again here if you want! Make the channel focused again!","",""
"489043089579835404","carsten.munk","16/06/2023 3:40 pm","Pinned a message.","","cartesi100 (1)"
"425209406163255317","dollyvolley","16/06/2023 3:50 pm","How can one maintain the machine? Is it possible to update the system while its deployed (e.g. via an upgrade command)","",""
