AuthorID,Author,Date,Content,Attachments,Reactions
"754641878934225008","odinfree","25/06/2022 3:11 pm","a tutorial about how to run #Juno on a #Raspberry, you have the opportunity to decentralize #StarkNet on your own and with the minimum muscle

https://twitter.com/maceo_eth/status/1540348265304129539?t=hE7d8G_eb5Az-wMFxOsMsg&s=19","",""
"754641878934225008","odinfree","25/06/2022 3:11 pm","Pinned a message.","",""
"302141565055401984","the_ruler07","27/06/2022 7:06 pm","can anyone run a node for starknet? if not, where can I apply for it?","",""
"907981161534468146","wind.rider","27/06/2022 7:12 pm","ser😀 , there's no need to apply, pls check the tweet posted by odin to get the tutorial(run juno's node)☝🏻 ,thank you","","🎉 (2)"
"392359034574995457","koi_sats","28/06/2022 7:33 pm","Is it normal ? 
go build github.com/goccy/go-json/internal/encoder/vm: /usr/local/go/pkg/tool/linux_arm/compile: signal: killed
# github.com/NethermindEth/juno/internal/db
../go/pkg/mod/github.com/!nethermind!eth/juno@v0.0.0-20220627130229-aefab20fbded/internal/db/mdbx_env.go:39:46: cannot use 25769803776 (untyped int constant) as int value in argument to env.SetGeometry (overflows)","",""
"392359034574995457","koi_sats","28/06/2022 7:41 pm","I can't install Juno because i get this error, i don't know who i can contact to help me.
I followed the raspberry tutorial.","",""
"392359034574995457","koi_sats","28/06/2022 7:43 pm","Hum don't know how it can help me. I'm trying to install juno via SSH on my raspberry.","",""
"392359034574995457","koi_sats","28/06/2022 7:45 pm","@Anat V Someone tried to scam here, @velomanager","",""
"907981161534468146","wind.rider","28/06/2022 7:53 pm","Sorry sir, maybe you can use #🧹｜scam-report  to describe the details, I see there's the original message has been deleted, thank you🤝","","👍 (1),🤝 (1)"
"392359034574995457","koi_sats","28/06/2022 7:55 pm","Just posted too in there but the guy has left the discord. 

If someone can help me with my Juno installation on raspberry 😅 ?

https://discord.com/channels/793094838509764618/990189698813149214/991343021054496828","",""
"907981161534468146","wind.rider","28/06/2022 7:58 pm","sorry,ser😀 ,pls be patient ,when juno's dev see it will assist you,thank you🤝","","❤️ (2)"
"870080118431813662","cryptofuture#5603","30/06/2022 9:22 am","any incentives of ruuning a juno？","",""
"906038435431743499","lighter5863","09/07/2022 5:16 pm","@cryptofuture admin will attend to u soon","",""
"826889603180396614","bristi123","02/08/2022 8:33 pm","Any admin here?","",""
"892697675709972482",".dovanthang","03/08/2022 12:42 pm","I just ran it yesterday, it went up to 260 requests but today I go back in and it's 0, do I need to run it every day?","https://cdn.discordapp.com/attachments/990189698813149214/1004285739279847464/unknown.png",""
"923648730345918596","samogonshik.ua","15/08/2022 11:28 am","what is the problem ????","https://cdn.discordapp.com/attachments/990189698813149214/1008615741345505330/unknown.png",""
"957683266125721650","AlexR#8900","18/08/2022 11:25 pm","Please help. Whats the problem?","https://cdn.discordapp.com/attachments/990189698813149214/1009883271406043266/1.jpg",""
"609654755786096652","koivunej","29/08/2022 2:43 pm","@Samogonshik.UA @AlexR note these are issues running pathfinder not juno. please use #🛰｜pathfinder-support-only","",""
"888245058392969237","jackwu6992","06/09/2022 12:56 pm","https://playground.open-rpc.org/?uiSchema%5BappBar%5D%5Bui:splitView%5D=false&%5BappBar%5D%5Bui:input%5D=false&uiSchema%5BappBar%5D%5Bui:darkMode%5D=true&uiSchema%5BappBar%5D%5Bui:examplesDropdown%5D=false&schemaUrl=https://raw.githubusercontent.com/starkware-libs/starknet-specs/v0.1.0/api/starknet_api_openrpc.json&uiSchema The api doc don't  provide the ""send transaction"". which api should I use to send a transaction?","",""
"609654755786096652","koivunej","06/09/2022 4:20 pm","there's a separate write api spec in the same repository directory, but I can't say if juno implements that","",""
"888245058392969237","jackwu6992","06/09/2022 7:33 pm","Can you give me the url link?","",""
"609654755786096652","koivunej","06/09/2022 7:38 pm","a link would do you no good; openrpc playground is broken for specs like the write api, it cannot load dependent specs; it's in the same repo.","",""
"888245058392969237","jackwu6992","06/09/2022 7:39 pm","which repo?","",""
"609654755786096652","koivunej","06/09/2022 7:41 pm","it's in the openrpc playground url query part but here's a direct link: https://github.com/starkware-libs/starknet-specs/blob/master/api/starknet_write_api.json","",""
"555116256605241365","tshaka","15/09/2022 12:25 am","Only seeing this now 😅 but no, it is not supported yet.","",""
"555116256605241365","tshaka","15/09/2022 12:26 am","Did you find help?","",""
"392359034574995457","koi_sats","15/09/2022 12:40 am","Nop but I think it’s because I have an old raspberry.","",""
"392359034574995457","koi_sats","15/09/2022 12:41 am","I tried on VM windows and it worked","",""
"555116256605241365","tshaka","15/09/2022 1:27 am","Started a thread.","",""
"558847435011522611","SY.Lai#0056","21/10/2022 12:42 pm","Could I deploy node on my VPS instead of Raspberry? Cuz I don't have a Raspberry.","",""
"852512623114321950","abuisset","08/11/2022 3:33 pm","Hi
Is there any plan to support websockets for fetching events ?","",""
"882552936046149662","swp0x0","09/11/2022 9:58 pm","Hey @Antho | OnlyDust ! Juno is undergoing a re-write right now. We will think about a websocket connection layer.
Until we get back into full swing, you can checkout apibara and pathfinder; not sure if they provide a websocket connection","",""
"841701454053638184","Luffy Nguyen🚢#0946","09/11/2022 10:13 pm","I have installed node, what should I do next?","",""
"852512623114321950","abuisset","10/11/2022 12:55 am","Ok, got it. Thank you!","",""
"961163652948459570","simpletox","15/11/2022 3:38 pm","hey guys","",""
"961163652948459570","simpletox","15/11/2022 3:38 pm","Who can help me?","",""
"429096494713274369","0xcoburn","17/11/2022 6:22 am","If its unrelated to juno you can ask us over in #🐼｜general-chat","",""
"961163652948459570","simpletox","22/11/2022 12:16 am","I've been in the community for quite a while, I was wondering if there are any updates on nodes? Do I need to install node updates? Because I started the node and did not update, I wonder if it is working","",""
"303487275923406848","anil2ec4","26/11/2022 11:38 pm","How can I keep track of the current size of the DATA required to run a node?","",""
"653700875503665168","meta_root","27/11/2022 1:05 am","Where can I find the minimum system requirements for the Starknet node?","",""
"907981161534468146","wind.rider","29/11/2022 10:37 am","ser,pls check:https://discord.com/channels/793094838509764618/990189698813149214/990189880371998790 and juno is undergoing a rewrite right now,thank you","",""
"944641253008629762","0xqutub","29/11/2022 1:18 pm","is there any airdrop to juno stakers","",""
"906095871316348938","closer2282","01/12/2022 7:44 am","Replied here
https://discord.com/channels/793094838509764618/996428142040326224/1047697166157746237","",""
"448063042123595776","bustaaal","30/12/2022 1:03 am","hello is there a dev ?","",""
"685516513759068166","england_","10/01/2023 8:23 pm","what's the matter mate?","",""
"889142633451118642","0xweb3dev","10/01/2023 9:56 pm","Hey, what exactly you are looking for ?","",""
"889142633451118642","0xweb3dev","10/01/2023 9:56 pm","For dev assistance, please use #🚑｜dev-help channel.","",""
"928703965107986474","chyngyz001","01/03/2023 8:21 pm","hi,  can i use few servers  connected to one wallet while running node starknet? or 1 wallet=1server?","",""
"907981161534468146","wind.rider","04/03/2023 7:07 am","Ser, AFAIK running juno doesn't require  connection to your wallet(pls correct me if I'm wrong), and  it's still in development,pls check:https://github.com/NethermindEth/jun ,FYI,thank you","",""
"490992714687709196","glcstaked","27/03/2023 8:16 pm","do you know if juno aims to be a non-archival implementation","",""
