AuthorID,Author,Date,Content,Attachments,Reactions
"847446263288037377","wchkarolpwebchefs","28/07/2022 2:49 pm","like it 🙂","","cartesiHeartYellow (3)"
"640993117138321410","dawidnezo","01/08/2022 8:57 pm","Anyone has already done front end app in the Vue or am I first :D?","",""
"847446263288037377","wchkarolpwebchefs","01/08/2022 8:59 pm","I think that this might be Vue or smth similar eg. angular, react or vanilla js 😉","",""
"640993117138321410","dawidnezo","01/08/2022 9:06 pm","basically, any web frontend example will be helpful for us 😄","",""
"965581010685280286","lynofz","02/08/2022 7:41 pm","Hi @wch-dawid-m | webchefs and @wch-karol-p | webchefs  
We'll probably release a well polished web frontend version in a future release.
Anyway, I've prepared a simple, quick and dirty version.
Let me know if this helps.","https://cdn.discordapp.com/attachments/1001120619036950628/1004028696107163798/frontend-web.zip",""
"640993117138321410","dawidnezo","03/08/2022 3:36 pm","It worked with my rust backend. A step forward for me, we will work on that 🙂","","🚀 (1),cartesiHeart (1)"
"847446263288037377","wchkarolpwebchefs","22/08/2022 7:56 pm","Referring to: https://github.com/cartesi/rollups-examples/tree/main/echo-js
Where Can I find info that txiki was implemented to machine?","",""
"615539144638070784","carlofragni","22/08/2022 11:48 pm","txiki was added to the base rootfs image, no need to install it, just use an updated rootfs","",""
"615539144638070784","carlofragni","22/08/2022 11:48 pm","it was added on this commit","",""
"615539144638070784","carlofragni","22/08/2022 11:48 pm","https://github.com/cartesi/image-rootfs/commit/e13038f852d5421abacd5f06923cc330c15b14ab","","👍 (2)"
"886909209629835264","riseandshaheen","13/12/2022 5:54 pm","Hey @Cartesi Developer! Check out the Sports betting DApp by @tuler.eth . It has backend and frontend built in TypeScript! Deployed on Goerli! 
https://discord.com/channels/600597137524391947/1001138047313789071/1052190414343507988","",""
"923429907885854742","elix1er","28/03/2023 5:49 pm","wen svelte SSR","",""
"204444019407716352","glockchain","28/03/2023 7:49 pm","lol","",""
"923429907885854742","elix1er","28/03/2023 7:49 pm","xd","",""
"886909209629835264","riseandshaheen","05/04/2023 7:49 pm","Wen Node.js? It's time!

Hey @Cartesi Developer! Update you would like to hear!

Now you can write your back-ends using Node.js! 😍
The Cartesi Rollups Echo JS Example DApp has been updated to show you how it's done!
Explore it here: https://github.com/cartesi/rollups-examples/tree/main/echo-js","","👏 (11),😍 (4)"
