AuthorID,Author,Date,Content,Attachments,Reactions
"346499267957096448","suprposition","30/07/2020 2:49 am","hey","",""
"346499267957096448","suprposition","30/07/2020 2:49 am","what goes on in here ?","",""
"346499267957096448","suprposition","30/07/2020 2:50 am","I am a oracle develop for Zap Protocol looking to network!","",""
"182969707299733504","noahzinsmeister","30/07/2020 2:52 am","hey @suprposition","",""
"182969707299733504","noahzinsmeister","30/07/2020 2:52 am","have you checked out our oracle guides","",""
"182969707299733504","noahzinsmeister","30/07/2020 2:52 am","https://uniswap.org/docs/v2/core-concepts/oracles/","",""
"346499267957096448","suprposition","30/07/2020 2:55 am","Ill have to checkout the github repo for it then","",""
"346499267957096448","suprposition","30/07/2020 2:56 am","hey @Noah Zinsmeister Ive seen your work on web3 on codesandbox","",""
"346499267957096448","suprposition","30/07/2020 2:56 am","cool stuff","",""
"301186049323958275","sky.cactus","30/07/2020 7:06 am","On-chain, censorship resistant, maintenance free, Uniswap based oracle library for your application: https://github.com/Keydonix/uniswap-oracle/","",""
"301186049323958275","sky.cactus","30/07/2020 7:06 am","@Noah Zinsmeister any chance you could pin ☝️   😬","",""
"301186049323958275","sky.cactus","30/07/2020 7:06 am","(if not, I understand, but figured it was worth a shot)","",""
"182969707299733504","noahzinsmeister","30/07/2020 7:07 am","Pinned a message.","",""
"182969707299733504","noahzinsmeister","30/07/2020 7:07 am","@Micah of course, done!","","🎉 (2)"
"589621262733672461","haydenadams.","30/07/2020 11:59 pm","@Micah btw we actually link to your oracle library in the building an oracle docs 🙂","","🎉 (1)"
"589621262733672461","haydenadams.","30/07/2020 11:59 pm","https://uniswap.org/docs/v2/smart-contract-integration/building-an-oracle/","",""
"589621262733672461","haydenadams.","30/07/2020 11:59 pm","Pinned a message.","",""
"589621262733672461","haydenadams.","30/07/2020 11:59 pm","Pinned a message.","",""
"732852696628854894","Frank Lin#9106","01/08/2020 1:55 am","Wow, so glad to see this subgroup been created 🙂","",""
"732852696628854894","Frank Lin#9106","01/08/2020 1:58 am","For anyone who might concern, I am currently building a decentralized oracle protocol built on top of Uniswap. Ask me anything if you have any question","","👍 (1)"
"732852696628854894","Frank Lin#9106","01/08/2020 1:59 am","Decentralized oracle price feed based on Uniswap. Checkout our announcement on Github: https://github.com/Unioracle/universe","","👀 (3)"
